GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "94000","Plains",4,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",7500.3,6718.8,5600.5,4225.6,3765.5,4197.0,5489.1,5632.8,6456.0,5907.7,6166.5,6476.2,7933.4,10664.5,12671.7,13221.3,14047.0,15651.9,16946.9,19857.9,18344.6,20723.7,22676.9,24002.1,24362.6,25353.6,25919.7,27267.3,29196.7,30931.4,31746.0,33348.9,34588.5,36922.1,38402.7,40037.5,43928.8,47250.0,49582.9,54099.1,59315.6,64334.1,69266.8,76510.3,89248.9,94448.8,103645.0,111097.7,122799.3,138981.4,153329.9,165795.6,187414.2,199622.5,209273.1,233032.8,246057.3,257493.0,270365.1,284713.4,307030.7,325126.8,336692.8,360198.4,372185.2,397336.9,416675.7,448058.3,471188.4,501896.1,521547.1,558113.4,578785.4,590337.4,615428.6,649064.8,672323.6,713140.0,759018.4,808863.3,787291.1,816746.3,875495.7,920626.2,929356.0,966354.2,997298.3,1010851.8,1043303.1,1093520.2,1133998.9,1211726.1,1318413.1,1364311.2
 "94000","Plains",4,SAINC1,2,"...","Population (persons) 1/","Number of persons",13260000,13335000,13446000,13518000,13567000,13593000,13630000,13601000,13544000,13492000,13505000,13498000,13292000,13126000,12768000,12446000,12394000,13180000,13446000,13604000,13850000,14103000,14167000,14175000,14268000,14453000,14730000,14905000,14979000,14994000,15195000,15424000,15570000,15657000,15715000,15787000,15819000,15888000,15942000,16047000,16202000,16349829,16474813,16562762,16628032,16671561,16742551,16863608,16949656,17028437,17097176,17207567,17264245,17291648,17325258,17382070,17401690,17392728,17427930,17533255,17595235,17697550,17843335,18026179,18209613,18380746,18549556,18705269,18851351,18988053,19130836,19275412,19374967,19468009,19569167,19687933,19802730,19956982,20105697,20248815,20392583,20539838,20660553,20785452,20920302,21048846,21164829,21272897,21380289,21473830,21561667,21622299,21654557,21689816
 "94000","Plains",4,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",566,504,417,313,278,309,403,414,477,438,457,480,597,812,992,1062,1133,1188,1260,1460,1325,1469,1601,1693,1707,1754,1760,1829,1949,2063,2089,2162,2221,2358,2444,2536,2777,2974,3110,3371,3661,3935,4204,4619,5367,5665,6191,6588,7245,8162,8968,9635,10856,11544,12079,13407,14140,14805,15513,16238,17450,18371,18869,19982,20439,21617,22463,23954,24995,26432,27262,28955,29873,30323,31449,32968,33951,35734,37751,39946,38607,39764,42375,44292,44424,45910,47121,47518,48797,50923,52593,56041,60884,62901
 "95000","Southeast",5,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",9867.4,8480.3,7449.1,5618.7,5736.6,6929.2,7626.7,8789.5,9566.2,8882.5,9582.4,10449.4,13874.8,19303.5,23860.4,26244.0,27155.1,27831.0,29094.8,32591.7,32213.1,36069.4,41425.6,44341.5,46434.9,46472.7,50446.9,54581.6,57636.0,60328.6,64602.8,66930.0,70593.3,75390.4,80424.6,86834.6,94367.9,103487.2,112233.9,124347.6,138939.4,152550.0,168335.2,189159.0,214955.9,239478.1,262258.2,291459.7,323485.4,367595.0,412948.9,465607.2,526368.1,564135.6,608092.0,674730.3,725986.8,773596.2,823371.2,898156.6,976354.2,1039794.8,1090442.8,1168699.9,1234195.7,1308801.0,1393998.2,1478651.6,1570171.6,1687080.9,1768030.0,1894414.7,1983492.7,2039761.2,2130883.5,2277222.9,2430427.0,2603706.3,2746354.3,2846347.0,2766763.0,2882037.0,3031479.3,3151999.9,3160319.7,3326260.9,3493964.3,3598072.3,3786490.3,3978126.7,4189538.3,4480458.3,4950934.5,5102324.2
 "95000","Southeast",5,SAINC1,2,"...","Population (persons) 1/","Number of persons",27152000,27312000,27463000,27665000,27903000,28190000,28418000,28628000,28923000,29350000,29843000,30277000,31016000,31595000,31778000,31296000,30820000,31751000,32169000,32275000,32803000,33860000,34421000,34661000,34681000,34830000,35399000,36071000,36874000,37435000,38115000,38885000,39544000,40179000,40742000,41349000,41857000,42257000,42611000,43042000,43440000,43973515,45013167,46019010,46991755,47954591,48787678,49513969,50311832,51113001,51976687,52881196,53627371,54248696,54856066,55514620,56198797,56861115,57536401,58120493,58733381,59516122,60500666,61508138,62530549,63574211,64601937,65611342,66655300,67626581,68569381,69497232,70317959,71151666,71961591,73019229,74148386,75065947,76122849,77057840,77814936,78570325,79199406,79888872,80515501,81203968,81982533,82834748,83586827,84232711,84845052,85417040,85947732,86811961
 "95000","Southeast",5,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",363,310,271,203,206,246,268,307,331,303,321,345,447,611,751,839,881,877,904,1010,982,1065,1203,1279,1339,1334,1425,1513,1563,1612,1695,1721,1785,1876,1974,2100,2255,2449,2634,2889,3198,3469,3740,4110,4574,4994,5376,5886,6430,7192,7945,8805,9815,10399,11085,12154,12918,13605,14310,15453,16623,17471,18024,19001,19737,20587,21578,22537,23557,24947,25785,27259,28207,28668,29611,31187,32778,34686,36078,36938,35556,36681,38277,39455,39251,40962,42618,43437,45300,47228,49379,52454,57604,58774
 "96000","Southwest",6,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",4221.8,3624.0,3054.4,2301.0,2281.9,2631.3,3017.0,3436.0,3899.2,3745.0,3889.3,4139.4,5099.8,7285.6,9624.0,10455.1,10576.9,10914.5,12096.4,13335.6,14263.2,15354.0,17601.1,19152.7,19742.5,20244.4,21777.5,23385.6,25052.3,26206.0,27798.7,28816.8,30430.4,31996.2,33362.1,35740.6,38345.9,41705.9,45389.8,50517.5,56500.5,62538.5,68407.8,76144.8,86582.0,97435.2,110068.1,123376.8,137741.1,158696.7,183163.0,210281.1,245411.6,269758.8,287732.7,314958.0,339385.4,349918.5,357892.2,380625.7,406689.8,435866.4,456555.3,490772.3,519975.1,551909.3,590534.4,633710.7,687536.1,745894.3,784591.4,852566.5,906746.4,924431.7,965519.2,1021841.2,1110529.1,1219452.5,1290719.4,1403111.7,1335984.4,1407471.3,1525380.9,1613805.1,1656654.4,1766252.9,1800501.3,1801518.7,1919437.1,2046252.2,2154931.9,2283556.5,2528029.9,2646114.2
 "96000","Southwest",6,SAINC1,2,"...","Population (persons) 1/","Number of persons",8984000,9106000,9175000,9222000,9281000,9333000,9418000,9489000,9540000,9604000,9700000,9780000,9858000,10036000,10341000,10061000,9968000,10510000,10751000,11009000,11086000,11450000,11823000,12110000,12168000,12287000,12682000,12962000,13324000,13598000,13874000,14235000,14572000,14930000,15108000,15278000,15414000,15567000,15734000,15998000,16328000,16621375,17076950,17502870,17942658,18354229,18789070,19269802,19710280,20180482,20776513,21426140,21985332,22791219,23405364,23776476,24165954,24584827,24747513,24859623,25083118,25411251,25917326,26491437,27115790,27772489,28419852,29019737,29625063,30239551,30827272,31380654,31891889,32430969,32923761,33475468,34098071,34944948,35624083,36269039,36899289,37465360,37945350,38468774,38946001,39512694,40110452,40648062,41093589,41512417,41982207,42495719,42931643,43521913
 "96000","Southwest",6,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",470,398,333,250,246,282,320,362,409,390,401,423,517,726,931,1039,1061,1038,1125,1211,1287,1341,1489,1582,1622,1648,1717,1804,1880,1927,2004,2024,2088,2143,2208,2339,2488,2679,2885,3158,3460,3763,4006,4350,4825,5309,5858,6403,6988,7864,8816,9814,11163,11836,12293,13247,14044,14233,14462,15311,16214,17152,17616,18526,19176,19873,20779,21837,23208,24666,25451,27169,28432,28505,29326,30525,32569,34896,36232,38686,36206,37567,40199,41951,42537,44701,44889,44320,46709,49293,51330,53736,58885,60800
 "97000","Rocky Mountain",7,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",1597.2,1468.1,1173.7,927.5,886.2,1042.6,1254.3,1462.3,1471.3,1441.2,1495.3,1592.2,1946.4,2720.4,3323.4,3312.1,3481.7,3818.5,4292.2,4793.3,4809.6,5379.4,6207.3,6584.7,6625.2,6700.8,7286.8,7938.9,8560.0,8795.2,9287.0,9819.2,10406.6,11218.4,11582.9,12119.7,13009.6,13792.2,14653.3,15901.4,17805.8,19931.4,22181.8,25136.6,28740.4,32389.6,35793.1,39578.0,44130.6,51079.3,57676.7,65489.9,74444.0,80465.1,86078.7,93102.4,98317.7,101840.7,104970.5,111213.9,120384.3,128561.0,136576.9,147631.1,159655.7,170764.3,184495.6,198138.5,211866.9,230915.4,245536.5,268774.2,282040.8,286470.3,295583.1,312109.7,334690.7,365904.1,392048.3,411924.0,394102.9,407052.1,439614.7,464962.2,482115.4,515987.6,541260.7,553886.8,589876.8,633665.0,679051.9,733061.7,816958.5,864062.4
 "97000","Rocky Mountain",7,SAINC1,2,"...","Population (persons) 1/","Number of persons",2710000,2761000,2792000,2812000,2826000,2848000,2872000,2906000,2937000,2958000,2987000,3012000,2969000,2966000,3006000,2965000,2916000,3110000,3180000,3278000,3382000,3494000,3508000,3571000,3672000,3760000,3890000,4030000,4113000,4139000,4226000,4350000,4497000,4580000,4632000,4673000,4703000,4735000,4783000,4868000,4943000,5037873,5194044,5368407,5527390,5649835,5781745,5915555,6078758,6256862,6438928,6592318,6742612,6903979,7034816,7108977,7167704,7199874,7205624,7202616,7234109,7305119,7477155,7696444,7938748,8171343,8379865,8565452,8745913,8918147,9094461,9268926,9430982,9567277,9675332,9807510,9972107,10189958,10406301,10609537,10793888,10949633,11089025,11230078,11386485,11539776,11721767,11915924,12094213,12268132,12427477,12582532,12740434,12864007
 "97000","Rocky Mountain",7,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",589,532,420,330,314,366,437,503,501,487,501,529,656,917,1106,1117,1194,1228,1350,1462,1422,1540,1769,1844,1804,1782,1873,1970,2081,2125,2198,2257,2314,2449,2501,2594,2766,2913,3064,3267,3602,3956,4271,4682,5200,5733,6191,6690,7260,8164,8958,9934,11041,11655,12236,13096,13717,14145,14568,15441,16641,17599,18266,19182,20111,20898,22017,23132,24225,25893,26998,28997,29906,29943,30550,31824,33563,35908,37674,38826,36512,37175,39644,41403,42341,44714,46176,46483,48773,51651,54641,58260,64123,67169
 "98000","Far West",8,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",7355.1,6765.2,5781.1,4499.1,4273.4,4863.9,5433.5,6511.0,6904.1,6827.4,7130.4,7874.1,10109.1,14191.8,18706.3,20280.3,20805.8,22008.4,22826.2,24696.4,25043.3,29193.2,33625.7,37035.2,39440.4,40467.2,44116.5,47838.4,50995.2,53292.3,58022.7,61278.7,64770.0,69808.0,74242.4,80067.7,85799.3,93565.1,100755.3,110715.6,121725.1,131575.5,140637.1,154352.9,170589.1,191194.4,212899.0,236674.9,262401.2,298985.6,339286.5,385164.0,430452.7,460351.5,496621.9,546427.1,588723.5,630005.8,672948.2,734350.8,795727.6,857540.5,895025.3,948259.8,979463.1,1017352.2,1072422.4,1141298.8,1210811.4,1314332.6,1403240.3,1536589.5,1592908.4,1620546.0,1693126.4,1800778.9,1901852.8,2050381.0,2155172.9,2207774.7,2137487.4,2226134.6,2362927.3,2501102.1,2536151.9,2697504.9,2886096.5,3016423.1,3169741.0,3339906.5,3524619.7,3828494.5,4179488.1,4193955.2
 "98000","Far West",8,SAINC1,2,"...","Population (persons) 1/","Number of persons",8123000,8327000,8465000,8546000,8629000,8753000,8905000,9120000,9360000,9526000,9688000,9889000,10254000,10985000,12025000,12803000,13264000,13514000,13650000,13880000,14219000,15392000,15942000,16530000,17217000,17820000,18384000,19101000,19764000,20469000,21159000,21659000,22378000,23114000,23811000,24389000,24908000,25311000,25779000,26151000,26635000,27101402,27570486,27918162,28327835,28800911,29346033,29929494,30553208,31285112,31964927,32779936,33433990,34086401,34716476,35321190,36037077,36815133,37640660,38542275,39534189,40610409,41427985,42225887,42797622,43271002,43744822,44314342,45053779,45798042,46505506,47188420,47891178,48493357,49053068,49601761,50090268,50570529,51031362,51608614,52167532,52684613,53171603,53650540,54120872,54651324,55207598,55738346,56174005,56477384,56663461,56770093,56467775,56406816
 "98000","Far West",8,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",905,812,683,526,495,556,610,714,738,717,736,796,986,1292,1556,1584,1569,1629,1672,1779,1761,1897,2109,2240,2291,2271,2400,2504,2580,2604,2742,2829,2894,3020,3118,3283,3445,3697,3908,4234,4570,4855,5101,5529,6022,6638,7255,7908,8588,9557,10614,11750,12875,13505,14305,15470,16337,17113,17878,19053,20128,21116,21604,22457,22886,23511,24515,25755,26875,28698,30174,32563,33261,33418,34516,36305,37969,40545,42232,42779,40974,42254,44440,46618,46861,49358,52277,54118,56427,59137,62203,67439,74015,74352
"Note: See the included footnote file."
"SAINC1: State annual personal income summary: personal income, population, per capita personal income "
"Last updated: September 29, 2023-- revised statistics for 1979-2022."
"U.S. Bureau of Economic Analysis"
