,Geography,Geographic Area Name,Total population,Male,Female,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),18 years and over,21 years and over,65 years and over,One race,Two or more races,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some other race,Hispanic or Latino (of any race),Not Hispanic or Latino,Total housing units_x,YEAR,Total households,Households with one or more people under 18 years,Households with one or more people 65 years and over,Average household size,Males 15 years and over,"Never married, Males 15 years and over","Now married, except separated, Males 15 years and over","Separated, Males 15 years and over","Widowed, Males 15 years and over","Divorced, Males 15 years and over",Females 15 years and over,"Never married, Females 15 years and over","Now married, except separated, Females 15 years and over","Separated, Females 15 years and over","Widowed, Females 15 years and over","Divorced, Females 15 years and over",Population 3 years and over enrolled in school,Population 25 years and over,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree,Native,Foreign born,Language other than English,Population 16 years and over,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Civilian employed population 16 years and over,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations",Median family income (dollars),Mean family income (dollars),Per capita income (dollars),Civilian noninstitutionalized population,With health insurance coverage,With private health insurance,With public coverage,No health insurance coverage,Total housing units_y,Occupied housing units,Vacant housing units,Homeowner vacancy rate,Rental vacancy rate,Median rooms,"Median (dollars), Value",Owner-occupied units,Housing units with a mortgage,Housing units without a mortgage,"Median (dollars), Rent",No rent paid
467,0400000US50,Vermont,624313,308097,316216,29568,32060,33496,42549,46180,73033,70156,83736,47971,48300,70829,32375,14060,42.9,507659,475485,117264,611713,12600,599819,12083,7818,14503,749,2890,12038,612275,334999,2019,260029,65420,83491,2.30,259065,90440,128919,2776,7395,29535,270124,76947,129851,2758,23202,37366,145649,440460,9874,22402,126832,75351,38518,99016,68467,594985,29328,34690,522206,341932,341351,329028,12323,581,180274,329028,138247,56970,64964,32033,36814,80998,99437,34577,618266,593622,425129,259580,24644,334999,260029,74970,1.7,4.2,5.6,227700,183999,115275,68724,985,4600
468,0400000US50,Vermont,624340,308441,315899,29038,31979,33287,42255,45692,74205,70829,80585,47190,48408,73399,33640,13833,42.8,508708,477201,120872,607205,17135,600582,12384,8096,14972,644,5768,12518,611822,337214,2020,262852,64925,86973,2.28,259548,91383,128138,2965,7511,29551,270488,77247,130444,2838,23147,36812,142422,442089,8653,20104,124892,74019,39093,103940,71388,595872,28468,33088,523065,342240,341487,328642,12845,753,180825,328642,141692,54986,63172,33068,35724,83023,102413,35854,618184,593153,427581,258167,25031,337214,262852,74362,1.5,4.0,5.6,230900,187374,116839,70535,999,4402
469,0400000US50,Vermont,641637,318533,323104,29168,32564,35158,43586,46698,75375,74504,81221,48114,50118,77359,34149,13623,42.7,522748,490048,125131,620015,21622,616685,13457,8470,15767,564,9581,13368,628269,333519,2021,262514,63429,89036,2.35,268031,97215,129188,3090,7371,31167,276716,82906,130348,3163,23004,37295,146957,454463,8269,19646,127128,74766,38964,110000,75690,613632,28005,33735,537475,349819,348907,335239,13668,912,187656,335239,147819,54254,62697,33978,36491,88607,109701,37903,635583,609808,438929,265481,25775,333519,262514,71005,1.2,3.8,5.6,240600,189152,116172,72980,1070,3999
470,0400000US51,Virginia,8014955,3933820,4081135,507701,508191,515419,552703,574370,1093400,1114285,1202830,508415,449136,559430,307132,121943,37.4,6166242,5806448,988505,7794993,219962,5761611,1663989,75814,521786,14723,217680,631669,7383286,3365855,2012,3006219,1004290,704363,2.59,3152284,1073162,1669687,71143,73136,265156,3331360,933141,1640109,95208,290621,372281,2122388,5356571,283428,415628,1352347,1080148,367443,1085567,772010,7121778,893177,1103522,6377782,4276515,4154410,3867416,286994,122105,2101267,3867416,1619962,627480,901163,344553,374258,76566,99955,33326,7788504,6833297,5883412,1833006,955207,3365855,3006219,359636,2.0,6.8,6.0,249700,2038207,1469882,568325,1060,57106
471,0400000US51,Virginia,8185131,4022624,4162507,511320,518815,517643,550376,585852,1137877,1098730,1198183,534513,470774,614708,314997,131343,37.6,6322847,5963712,1061048,7930010,255121,5883883,1699482,80179,570738,17058,212388,687265,7497866,3403241,2013,3022739,1002271,728524,2.60,3191903,1097548,1676998,71251,74214,271892,3367195,950651,1646482,97492,292634,379936,2141410,5427938,275873,405313,1365578,1091965,378176,1113869,797164,7183099,917554,1130877,6453616,4303611,4188480,3885351,303129,115131,2150005,3885351,1642012,645769,894954,335730,366886,76754,100723,33493,7881300,6908253,5900956,1904926,973047,3381332,3022739,358593,1.8,6.7,6.0,244600,2033102,1458793,574309,1087,55936
472,0400000US51,Virginia,8100653,3977926,4122727,509788,517418,514349,549877,581283,1114948,1103761,1202949,522107,460887,586264,311054,125968,37.5,6244639,5885383,1023286,7862787,237866,5828235,1680661,80140,543942,16395,211504,659599,7441054,3381332,2014,3041710,1002599,753703,2.61,3232491,1117524,1690501,70983,76370,277113,3404862,971569,1654929,94983,295544,387837,2156878,5501125,271946,394451,1375722,1100887,390547,1140878,826694,7236647,948484,1164892,6531424,4338606,4229948,3936638,293310,108658,2192818,3936638,1672048,661350,897345,334282,371613,77939,102254,33958,7972925,7004481,5944729,1971727,968444,3403241,3041710,361531,1.8,6.4,6.0,243500,2028244,1442795,585449,1108,55780
473,0400000US51,Virginia,8310301,4086283,4224018,510257,523372,518662,546799,590201,1154537,1094958,1183551,556454,486693,677364,329960,137493,37.8,6444745,6090324,1144817,8030602,279699,5949652,1732611,82256,608265,17364,224988,725092,7585209,3445357,2015,3062783,1004376,779593,2.62,3268010,1136647,1699567,70809,78142,282845,3437275,990875,1657833,95878,296191,396498,2161031,5566373,265432,383502,1381751,1109861,403610,1167357,854860,7290029,966601,1193333,6598956,4376786,4266800,3990770,276030,109986,2222170,3990770,1703602,674982,899214,334723,378249,78390,102966,34152,8043013,7126973,6020331,2044627,916040,3423291,3062783,360508,1.7,6.1,6.0,245000,2027005,1431436,595569,1116,56565
474,0400000US51,Virginia,8256630,4060948,4195682,512278,521304,517763,547283,591629,1154074,1095010,1190345,546173,479110,645504,320443,135714,37.6,6391962,6035261,1101661,7988463,268167,5923173,1717174,81614,594021,16746,216899,709156,7547474,3423291,2016,3090178,1005266,809001,2.61,3293275,1145692,1710206,69952,79760,287665,3464735,1005223,1666658,96597,295943,400314,2155541,5621010,261221,377441,1378019,1117077,413611,1191485,882156,7323806,986495,1211386,6653111,4403124,4291796,4036456,255340,111328,2249987,4036456,1731299,677558,902731,339501,385367,80068,105488,34967,8096958,7232481,6092515,2114498,864477,3445357,3090178,355179,1.6,5.7,6.0,248400,2032761,1426042,606719,1135,56960
475,0400000US51,Virginia,8413774,4138574,4275200,509955,519276,522823,547867,583501,1170461,1096278,1157090,567471,508806,732740,354161,143345,38.1,6546347,6192849,1230246,8104561,309213,5987624,1766955,85411,649305,18475,245083,771177,7642597,3491091,2017,3105636,1002203,836075,2.62,3321922,1156982,1728832,70111,80983,285014,3492406,1016316,1681216,94675,297401,402798,2146448,5680765,254900,369037,1378738,1117556,427037,1220919,912578,7350986,1014966,1242368,6708391,4431500,4320683,4084035,236648,110817,2276891,4084035,1768096,686502,900969,340840,387628,83164,109435,36268,8153221,7342809,6171364,2176566,810412,3466921,3105636,361285,1.6,5.8,6.0,255800,2055073,1430806,624267,1166,55633
476,0400000US51,Virginia,8365952,4113988,4251964,509922,522148,519554,547684,585879,1162784,1096763,1171473,564368,497510,706482,340671,140714,38.0,6499678,6147068,1187867,8074008,291944,5969426,1748383,83309,631621,17885,234286,749458,7616494,3466921,2018,3128415,1002166,865414,2.61,3345109,1166574,1737047,68969,84661,287858,3516611,1029383,1689855,91720,299349,406304,2136022,5730352,248375,364445,1381080,1112619,436970,1244489,942374,7375614,1038160,1271355,6756219,4450906,4336393,4118723,217670,114513,2305313,4118723,1804637,684289,847431,344374,437992,86628,114218,37763,8197642,7441903,6231792,2237141,755739,3491091,3128415,362676,1.6,5.6,6.0,264900,2070879,1430890,639989,1202,54871
477,0400000US51,Virginia,8454463,4159173,4295290,508399,515885,525704,551262,576327,1174091,1100460,1139236,571821,519332,756712,368997,146237,38.2,6588764,6232635,1271946,8134188,320275,5993401,1782852,86798,664348,19416,260425,792001,7662462,3514032,2019,3151045,997666,895104,2.61,3367382,1182422,1741649,66260,87152,289899,3537093,1040631,1696655,90598,300331,408878,2126976,5776886,236292,359056,1383769,1108670,448739,1272608,967752,7402904,1051559,1296959,6799060,4477253,4356868,4156018,200850,120385,2321807,4156018,1843627,691644,837476,341846,441425,90141,118940,39278,8234323,7526363,6260278,2321833,707960,3514032,3151045,362987,1.5,5.4,6.0,273100,2087711,1433704,654007,1234,54942
478,0400000US51,Virginia,8509358,4186543,4322815,508122,512328,531849,552067,573043,1180909,1110409,1122875,579377,524034,780233,385680,148432,38.4,6640761,6285385,1314345,8103572,405786,6000367,1800436,89497,691449,19326,352288,810770,7698588,3537788,2020,3184121,995383,934132,2.60,3393138,1197904,1752522,62819,89379,290514,3563921,1056101,1707619,83684,304994,411523,2110795,5831949,226926,336675,1392823,1111802,459233,1304079,1000411,7440869,1068489,1311593,6849454,4508686,4382484,4179739,202745,126202,2340768,4179739,1893390,686373,825943,335145,438888,93284,123883,41255,8282997,7601635,6279818,2409942,681362,3537788,3184121,353667,1.3,5.4,6.0,282800,2123771,1448673,675098,1257,54852
479,0400000US51,Virginia,8582479,4245281,4337198,501494,518860,546960,561964,570680,1175445,1136245,1119597,583198,539436,803270,381237,144093,38.5,6689727,6332302,1328600,8079139,503340,6024697,1826176,101008,705351,19226,456621,840248,7742231,3596100,2021,3248528,1009004,949519,2.57,3441423,1214723,1776152,61933,90892,297723,3573742,1071783,1712710,81496,295735,412018,2121897,5882521,217549,322050,1402487,1102111,465927,1338831,1033566,7505560,1076919,1330361,6903607,4552635,4422588,4219781,202807,130047,2350972,4219781,1954214,682362,807573,330671,444961,98771,130284,43267,8357984,7699252,6284551,2507191,658732,3596100,3248528,347572,1.2,5.2,6.0,295500,2164967,1477713,687254,1326,53828
480,0400000US53,Washington,6738714,3360046,3378668,437979,427964,437837,457294,470171,939478,912264,980838,450507,387162,464796,258085,114339,37.2,5162811,4879832,837220,6427398,311316,5581728,325390,195431,604176,69258,305835,754366,5984348,2884186,2012,2619995,837263,594322,2.52,2692317,899516,1409847,39569,55919,287466,2742617,720546,1387375,53057,214133,367506,1696401,4507469,183748,267656,1063518,1142462,426976,910457,512652,5861833,876881,1145332,5345975,3511749,3459542,3150493,309049,52207,1834226,3150493,1208502,544911,739033,308590,349457,71939,90148,30661,6628521,5733240,4678149,1842059,895281,2884186,2619995,264191,2.1,5.4,5.5,272900,1671388,1206604,464784,951,36406
481,0400000US53,Washington,6899123,3443508,3455615,443807,436666,441813,447691,483342,978547,912504,964381,466693,415188,523311,262529,122651,37.4,5308928,5029896,908491,6560160,338963,5690993,348690,204599,653753,77396,299862,809998,6089125,2921364,2013,2629126,832600,616428,2.54,2728582,923915,1418237,41485,57430,287515,2775916,737784,1394538,53029,214684,375881,1709975,4575140,185370,271071,1077511,1147528,435658,932008,525994,5921488,898091,1182849,5416136,3526776,3476885,3149730,327155,49891,1889360,3149730,1215919,550824,730797,300472,351718,72168,90849,30742,6711488,5787347,4671048,1909768,924141,2899538,2629126,270412,2.0,5.3,5.5,262100,1661427,1186017,475410,973,38069
482,0400000US53,Washington,6819579,3401539,3418040,441534,435093,438454,451990,477368,958136,911601,972381,458465,403238,493031,260041,118247,37.3,5234679,4951915,871319,6495108,324471,5636879,336990,199587,627759,74403,302818,783693,6035886,2899538,2014,2645396,829958,640005,2.55,2766340,942696,1431272,41561,59689,291122,2810497,756324,1402837,52439,217036,381861,1716547,4645804,188969,267336,1084143,1155397,449245,956333,544381,5978429,920694,1213196,5488038,3551870,3503337,3194382,308955,48533,1936168,3194382,1237816,563773,729350,305953,357490,73039,92527,31233,6792627,5914385,4716007,2006408,878242,2921364,2645396,275968,1.9,5.0,5.5,257200,1658540,1172992,485548,995,38960
483,0400000US53,Washington,7073146,3529431,3543715,447143,448647,441255,441557,490320,1020046,923126,952858,480303,435049,590229,276831,125782,37.6,5468551,5194683,992842,6695443,377703,5803653,370996,212011,705221,82547,318482,854275,6218871,2966814,2015,2668912,832331,666648,2.56,2807356,963806,1446880,39907,60751,296012,2848692,769573,1419068,52291,218735,389025,1719835,4721438,189580,262011,1097839,1159463,460415,986653,565477,6047893,937571,1236189,5568640,3586261,3537683,3259877,277806,48578,1982379,3259877,1270584,571600,735995,313191,368507,74025,94338,31762,6878854,6091385,4799143,2128454,787469,2942127,2668912,273215,1.7,4.6,5.5,259500,1668071,1167488,500583,1014,39615
484,0400000US53,Washington,6985464,3487725,3497739,445803,442202,441411,442662,491948,1001129,916060,956715,473425,425793,555399,268942,123975,37.4,5388888,5113855,948316,6624759,360705,5751893,360719,206860,680356,80406,305039,835488,6149976,2942127,2016,2696606,832822,697890,2.57,2846209,981840,1465567,40155,61960,296687,2889892,785858,1437466,51691,220099,394778,1724293,4804224,189027,263469,1101156,1168713,469700,1022117,590042,6115961,957185,1259340,5647697,3623304,3576013,3331321,244692,47291,2024393,3331321,1316143,577191,739275,320415,378297,76507,98185,32999,6967768,6282974,4898583,2252254,684794,2966814,2696606,270208,1.6,4.1,5.5,269300,1683381,1168842,514539,1056,39890
485,0400000US53,Washington,7294336,3645665,3648671,453008,462578,447295,444352,485160,1086195,956356,944254,487173,454466,650487,294553,128459,37.6,5661461,5390153,1073499,6877541,416795,5917199,397656,218255,777405,87987,359337,911573,6382763,3064381,2017,2755697,852879,726396,2.55,2892593,995489,1499633,39181,62709,295581,2930525,791173,1472505,51072,222281,393494,1726179,4896055,188200,260358,1101904,1174696,483549,1064440,622908,6183452,986515,1283676,5734852,3685819,3636944,3418123,218821,48875,2049033,3418123,1378065,580047,745911,328677,385423,80233,103318,34869,7063032,6478362,5001870,2367987,584670,3025516,2755697,269819,1.4,3.8,5.5,286800,1726899,1193385,533514,1120,40640
486,0400000US53,Washington,7169967,3580888,3589079,448145,456291,442413,441695,485368,1050215,937825,949448,484838,444689,619386,282777,126877,37.6,5554591,5282568,1029040,6775234,394733,5851108,382792,216062,738309,84927,336625,882108,6287859,3025516,2018,2800423,861147,757456,2.55,2948503,1019355,1528072,38212,64574,298290,2982952,810035,1501140,51048,223808,396921,1741942,5001943,187130,257591,1109016,1183496,501449,1104621,658640,6273355,1020981,1326476,5843155,3761036,3712186,3513856,198330,48850,2082119,3513856,1441782,592947,714608,337733,426786,84182,109100,36888,7187395,6699539,5117530,2500984,487856,3064381,2800423,263958,1.3,3.7,5.5,311700,1756552,1207408,549144,1194,41384
487,0400000US53,Washington,7404107,3703301,3700806,454364,465038,453597,446480,483004,1116817,977689,938794,486024,464627,679924,309016,128733,37.7,5760561,5488903,1117673,6970721,433386,5966505,410999,219642,812035,93739,383431,937579,6466528,3106528,2019,2848396,870668,789544,2.55,3000622,1042361,1550442,38690,66240,302889,3030486,826429,1526113,50368,226096,401480,1750198,5101624,186275,256174,1122330,1189880,509353,1144545,693067,6347573,1056534,1370439,5941281,3834480,3781609,3594279,187330,52871,2106801,3594279,1501200,603812,710533,345835,432899,88660,114940,38915,7293096,6835242,5206153,2572354,457854,3106528,2848396,258132,1.2,3.6,5.5,339000,1793239,1227595,565644,1258,40518
488,0400000US53,Washington,7512465,3759007,3753458,454612,466264,461832,448114,481872,1146696,1003698,933227,481184,474362,707093,315840,137671,37.8,5858996,5588865,1160604,6980489,531976,6007728,425653,223318,854617,94943,493238,971522,6540943,3150194,2020,2905822,882893,822658,2.53,3051503,1069249,1578027,38166,67441,298620,3078254,847997,1549783,49972,224643,405859,1753707,5199771,181372,250031,1133689,1201507,525934,1183949,723289,6422805,1089660,1409817,6038812,3904996,3848596,3660034,188562,56400,2133816,3660034,1563629,603317,712427,344746,435915,92422,120270,40837,7397932,6939704,5301825,2603375,458228,3150194,2905822,244372,0.9,3.7,5.5,366800,1838059,1253968,584091,1337,41367
489,0400000US53,Washington,7617364,3831964,3785400,449543,473106,479107,458844,478112,1152156,1044100,939276,480723,484625,732246,314679,130847,37.9,5936904,5663680,1177772,6961770,655594,6071221,440529,237274,888309,99061,604365,1007881,6609483,3170695,2021,2931841,891334,833462,2.55,3113313,1098696,1603368,37170,67831,306248,3102295,870279,1552737,50203,218925,410151,1777853,5278652,183397,243104,1150293,1196854,536996,1217575,750433,6500835,1116529,1454210,6120915,3958572,3899915,3701656,198259,58657,2162343,3701656,1610719,595569,705511,346531,443326,98691,129229,43817,7502835,7025766,5341437,2652220,477069,3170695,2931841,238854,0.8,3.9,5.5,397600,1864897,1266019,598878,1439,41361
490,0400000US54,West Virginia,1850481,911142,939339,104141,104345,110726,119506,119489,219555,237094,272960,137862,125451,164894,98197,36261,41.3,1463353,1385689,299352,1815781,34700,1770036,72993,21224,16371,1139,5549,22026,1828455,882240,2012,742674,208276,215799,2.43,747993,224789,396045,11240,25253,90666,783276,176851,391104,14951,99313,101057,420803,1292274,80060,134526,528874,238457,78939,142236,89182,1825250,25231,41537,1508549,827489,825927,760812,65115,1562,681060,760812,235752,142562,186951,96075,99472,51770,64914,22482,1820798,1559156,1169534,662915,261642,882240,742674,139566,2.1,7.8,5.7,97300,547370,273072,274298,594,31158
491,0400000US54,West Virginia,1853881,914580,939301,103044,105796,108408,114769,123250,219567,233375,263350,140326,130371,175725,98022,37878,41.6,1470154,1394238,311625,1816960,36921,1770553,75920,20726,17500,1612,6952,24061,1829820,883197,2013,741390,206805,218629,2.43,750989,228750,393311,11043,25220,92665,784585,181608,387388,14494,97448,103647,418150,1296592,76429,132649,528247,239787,81983,146020,91477,1827278,26341,42260,1512388,826225,824983,755632,69351,1242,686163,755632,236302,141086,186140,93322,98782,52165,66206,22966,1824020,1562500,1158428,674664,261520,880951,741390,139561,2.0,7.8,5.7,98500,544059,267521,276538,611,31951
492,0400000US54,West Virginia,1853619,913201,940418,103607,104752,109686,117142,121840,219486,235469,268438,140033,128197,169620,98092,37257,41.5,1468456,1391511,304969,1817651,35968,1771808,73966,22087,16396,1336,6198,23285,1830334,880951,2014,742359,205637,222836,2.43,752192,232436,390413,11150,25365,92828,784441,183015,384366,14198,96049,106813,416089,1298614,71979,130192,531305,238733,82939,150406,93060,1826341,27540,41537,1513749,821389,820262,753227,67035,1127,692360,753227,236908,142729,183378,91768,98444,52875,67024,23237,1824283,1583928,1154301,701672,240355,883197,742359,140838,2.0,7.8,5.7,100200,541607,263042,278565,630,32641
493,0400000US54,West Virginia,1846092,912270,933822,101908,105109,106914,111633,123410,218633,228148,252328,137566,132319,190104,98631,39389,41.9,1466244,1393149,328124,1812366,33726,1756930,79041,18238,18835,1714,7406,26247,1819845,884728,2015,740890,203741,227521,2.43,752183,233630,387216,11056,26094,94187,783323,185443,381706,14258,94611,107305,410745,1298118,68050,127304,528555,239978,85558,152377,96296,1823055,28365,42941,1512183,815405,814593,751252,63341,812,696778,751252,241587,141436,181570,89595,97064,52866,67421,23450,1822400,1613621,1154719,734101,208779,883984,740890,143094,1.9,7.6,5.7,103800,537266,258101,279165,643,33238
